Start time:      2021/4/1 下午 03:00:02

Time	  Height	       P	       T	       U	      WS	      WD	  Ascent
105.5,	     576,	   946.5,	    23.8,	    59.6,	     1.2,	   230.6,	     303
106.5,	     580,	   946.0,	    23.8,	    60.3,	     1.2,	   231.8,	     290
107.5,	     584,	   945.5,	    23.7,	    60.4,	     1.3,	   233.1,	     239
108.5,	     589,	   945.0,	    23.7,	    59.5,	     1.3,	   234.6,	     303
109.5,	     595,	   944.5,	    23.7,	    58.3,	     1.3,	   236.2,	     317
110.5,	     600,	   944.0,	    23.7,	    57.8,	     1.3,	   237.9,	     301
111.5,	     604,	   943.5,	    23.7,	    57.8,	     1.4,	   239.6,	     247
112.5,	     609,	   943.0,	    23.7,	    57.7,	     1.4,	   241.4,	     282
113.5,	     614,	   942.4,	    23.6,	    57.7,	     1.4,	   243.1,	     296
114.5,	     616,	   941.9,	    23.6,	    57.8,	     1.5,	   244.9,	     164
115.5,	     622,	   941.3,	    23.6,	    58.1,	     1.5,	   246.6,	     371
116.5,	     628,	   940.8,	    23.5,	    58.4,	     1.6,	   248.3,	     334
117.5,	     635,	   940.2,	    23.5,	    58.7,	     1.6,	   249.9,	     411
118.5,	     640,	   939.6,	    23.4,	    58.9,	     1.7,	   251.4,	     323
119.5,	     647,	   939.0,	    23.4,	    59.1,	     1.7,	   252.8,	     404
120.5,	     652,	   938.4,	    23.4,	    59.2,	     1.8,	   254.0,	     320
121.5,	     658,	   937.8,	    23.3,	    59.1,	     1.8,	   255.2,	     331
122.5,	     662,	   937.2,	    23.3,	    58.8,	     1.9,	   256.2,	     264
123.5,	     666,	   936.7,	    23.4,	    58.2,	     1.9,	   257.1,	     236
124.5,	     671,	   936.1,	    23.4,	    57.6,	     2.0,	   258.0,	     282
125.5,	     677,	   935.6,	    23.4,	    57.5,	     2.0,	   258.7,	     340
126.5,	     683,	   935.1,	    23.4,	    58.3,	     2.1,	   259.3,	     401
127.5,	     689,	   934.5,	    23.4,	    59.5,	     2.1,	   259.7,	     322
128.5,	     692,	   934.0,	    23.4,	    60.5,	     2.1,	   260.1,	     216
129.5,	     697,	   933.5,	    23.4,	    61.1,	     2.1,	   260.4,	     309
130.5,	     703,	   932.9,	    23.4,	    61.3,	     2.2,	   260.6,	     324
131.5,	     706,	   932.4,	    23.4,	    61.3,	     2.2,	   260.7,	     205
132.5,	     711,	   931.9,	    23.4,	    61.3,	     2.2,	   260.7,	     259
133.5,	     717,	   931.4,	    23.4,	    61.5,	     2.2,	   260.7,	     354
134.5,	     722,	   930.9,	    23.4,	    61.7,	     2.2,	   260.5,	     326
135.5,	     728,	   930.3,	    23.3,	    61.9,	     2.2,	   260.2,	     358
136.5,	     732,	   929.8,	    23.3,	    62.4,	     2.1,	   259.8,	     249
137.5,	     737,	   929.3,	    23.3,	    62.4,	     2.1,	   259.3,	     280
138.5,	     741,	   928.9,	    23.3,	    62.1,	     2.1,	   258.7,	     259
139.5,	     744,	   928.4,	    23.3,	    61.5,	     2.1,	   258.0,	     174
140.5,	     749,	   927.9,	    23.3,	    60.7,	     2.0,	   257.2,	     319
141.5,	     754,	   927.5,	    23.3,	    59.2,	     2.0,	   256.4,	     278
142.5,	     758,	   927.0,	    23.3,	    57.1,	     2.0,	   255.4,	     242
143.5,	     763,	   926.5,	    23.4,	    55.0,	     1.9,	   254.3,	     287
144.5,	     767,	   926.1,	    23.4,	    54.2,	     1.9,	   253.1,	     256
145.5,	     771,	   925.6,	    23.4,	    54.6,	     1.9,	   251.9,	     213
146.5,	     775,	   925.1,	    23.4,	    55.1,	     1.8,	   250.5,	     287
147.5,	     779,	   924.7,	    23.3,	    55.3,	     1.8,	   249.0,	     232
148.5,	     785,	   924.2,	    23.3,	    55.0,	     1.7,	   247.5,	     312
149.5,	     789,	   923.7,	    23.3,	    54.3,	     1.7,	   245.9,	     284
150.5,	     794,	   923.3,	    23.2,	    53.4,	     1.7,	   244.3,	     281
151.5,	     798,	   922.8,	    23.3,	    52.4,	     1.6,	   242.6,	     231
152.5,	     802,	   922.4,	    23.2,	    52.2,	     1.6,	   240.9,	     241
153.5,	     805,	   921.9,	    23.2,	    52.4,	     1.6,	   239.2,	     203
154.5,	     810,	   921.5,	    23.2,	    52.6,	     1.6,	   237.5,	     264
155.5,	     814,	   921.0,	    23.1,	    52.7,	     1.5,	   235.8,	     277
156.5,	     819,	   920.6,	    23.1,	    52.5,	     1.5,	   234.2,	     275
157.5,	     823,	   920.1,	    23.0,	    52.2,	     1.5,	   232.6,	     268
158.5,	     828,	   919.7,	    23.0,	    52.1,	     1.5,	   231.0,	     275
159.5,	     832,	   919.2,	    23.0,	    52.1,	     1.5,	   229.6,	     221
160.5,	     836,	   918.7,	    22.9,	    51.9,	     1.4,	   228.2,	     243
161.5,	     840,	   918.3,	    22.9,	    51.4,	     1.4,	   226.9,	     278
162.5,	     845,	   917.8,	    22.9,	    50.8,	     1.4,	   225.7,	     284
163.5,	     849,	   917.4,	    22.9,	    50.3,	     1.4,	   224.6,	     240
164.5,	     854,	   916.9,	    22.9,	    49.9,	     1.4,	   223.7,	     304
165.5,	     858,	   916.5,	    22.9,	    49.6,	     1.4,	   222.9,	     243
166.5,	     861,	   916.0,	    22.9,	    50.3,	     1.4,	   222.3,	     195
167.5,	     866,	   915.6,	    22.8,	    52.2,	     1.4,	   221.9,	     270
168.5,	     870,	   915.2,	    22.8,	    55.3,	     1.4,	   221.6,	     259
169.5,	     874,	   914.8,	    22.7,	    59.1,	     1.4,	   221.5,	     218
170.5,	     878,	   914.3,	    22.5,	    63.2,	     1.4,	   221.5,	     219
171.5,	     882,	   913.9,	    22.4,	    66.4,	     1.4,	   221.7,	     243
172.5,	     887,	   913.5,	    22.3,	    68.5,	     1.4,	   222.1,	     294
173.5,	     891,	   913.0,	    22.2,	    69.8,	     1.4,	   222.6,	     269
174.5,	     894,	   912.6,	    22.1,	    71.8,	     1.4,	   223.2,	     183
175.5,	     899,	   912.1,	    22.0,	    74.9,	     1.4,	   224.0,	     264
176.5,	     903,	   911.7,	    21.9,	    77.1,	     1.5,	   225.0,	     288
177.5,	     908,	   911.2,	    21.9,	    77.6,	     1.5,	   226.1,	     255
178.5,	     912,	   910.8,	    21.8,	    77.5,	     1.5,	   227.2,	     254
179.5,	     916,	   910.3,	    21.8,	    77.5,	     1.5,	   228.4,	     243
180.5,	     921,	   909.9,	    21.8,	    77.7,	     1.6,	   229.7,	     302
181.5,	     926,	   909.4,	    21.7,	    78.0,	     1.6,	   231.0,	     278
182.5,	     930,	   909.0,	    21.7,	    78.3,	     1.6,	   232.3,	     239
183.5,	     934,	   908.5,	    21.7,	    78.6,	     1.7,	   233.6,	     257
184.5,	     937,	   908.1,	    21.6,	    78.7,	     1.7,	   234.9,	     213
185.5,	     943,	   907.6,	    21.6,	    78.9,	     1.8,	   236.2,	     311
186.5,	     947,	   907.2,	    21.6,	    79.1,	     1.8,	   237.4,	     247
187.5,	     951,	   906.7,	    21.6,	    79.2,	     1.9,	   238.6,	     238
188.5,	     955,	   906.3,	    21.6,	    79.5,	     1.9,	   239.7,	     286
189.5,	     959,	   905.9,	    21.5,	    80.2,	     2.0,	   240.7,	     194
190.5,	     963,	   905.4,	    21.5,	    81.4,	     2.0,	   241.7,	     228
191.5,	     967,	   905.0,	    21.5,	    82.4,	     2.1,	   242.6,	     275
192.5,	     972,	   904.5,	    21.5,	    82.6,	     2.1,	   243.4,	     276
193.5,	     977,	   904.0,	    21.4,	    82.6,	     2.2,	   244.1,	     293
194.5,	     981,	   903.6,	    21.4,	    82.7,	     2.2,	   244.8,	     272
195.5,	     985,	   903.1,	    21.4,	    82.9,	     2.3,	   245.3,	     259
196.5,	     990,	   902.6,	    21.3,	    83.1,	     2.3,	   245.8,	     263
197.5,	     996,	   902.1,	    21.3,	    83.2,	     2.4,	   246.3,	     351
198.5,	    1000,	   901.7,	    21.3,	    83.3,	     2.4,	   246.6,	     230
199.5,	    1004,	   901.2,	    21.2,	    83.5,	     2.4,	   246.9,	     252
200.5,	    1009,	   900.7,	    21.2,	    83.6,	     2.5,	   247.1,	     332
201.5,	    1013,	   900.3,	    21.1,	    83.7,	     2.5,	   247.2,	     226
202.5,	    1017,	   899.8,	    21.1,	    83.8,	     2.5,	   247.3,	     247
203.5,	    1021,	   899.4,	    21.1,	    83.8,	     2.6,	   247.3,	     244
204.5,	    1026,	   898.9,	    21.1,	    83.9,	     2.6,	   247.2,	     299
205.5,	    1031,	   898.5,	    21.1,	    83.8,	     2.6,	   247.0,	     278
206.5,	    1034,	   898.0,	    21.1,	    83.5,	     2.6,	   246.8,	     196
207.5,	    1039,	   897.6,	    21.0,	    83.2,	     2.6,	   246.5,	     267
208.5,	    1043,	   897.2,	    21.1,	    82.8,	     2.6,	   246.2,	     281
209.5,	    1047,	   896.8,	    21.1,	    82.6,	     2.7,	   245.9,	     186
210.5,	    1051,	   896.3,	    21.1,	    82.5,	     2.7,	   245.5,	     240
211.5,	    1055,	   895.9,	    21.1,	    82.4,	     2.7,	   245.0,	     249
212.5,	    1059,	   895.5,	    21.0,	    82.0,	     2.7,	   244.6,	     268
213.5,	    1063,	   895.0,	    21.0,	    81.8,	     2.7,	   244.1,	     253
214.5,	    1067,	   894.6,	    21.0,	    81.5,	     2.7,	   243.6,	     248
215.5,	    1073,	   894.2,	    21.0,	    81.3,	     2.7,	   243.2,	     328
216.5,	    1077,	   893.8,	    21.0,	    81.1,	     2.7,	   242.7,	     232
217.5,	    1080,	   893.4,	    21.0,	    81.0,	     2.7,	   242.3,	     181
218.5,	    1084,	   892.9,	    21.0,	    81.6,	     2.7,	   241.9,	     237
219.5,	    1088,	   892.5,	    20.9,	    82.3,	     2.8,	   241.6,	     223
220.5,	    1091,	   892.1,	    20.9,	    82.7,	     2.8,	   241.4,	     223
221.5,	    1095,	   891.7,	    20.9,	    83.0,	     2.8,	   241.2,	     230
222.5,	    1100,	   891.2,	    20.9,	    83.3,	     2.8,	   241.0,	     316
223.5,	    1105,	   890.8,	    20.8,	    83.5,	     2.8,	   241.0,	     254
224.5,	    1109,	   890.3,	    20.8,	    83.3,	     2.9,	   241.0,	     288
225.5,	    1114,	   889.9,	    20.9,	    82.9,	     2.9,	   241.1,	     272
226.5,	    1118,	   889.4,	    20.9,	    82.1,	     2.9,	   241.3,	     251
227.5,	    1123,	   889.0,	    20.9,	    80.3,	     2.9,	   241.6,	     267
228.5,	    1126,	   888.5,	    21.0,	    76.6,	     2.9,	   242.0,	     219
229.5,	    1131,	   888.1,	    21.1,	    72.3,	     3.0,	   242.5,	     310
230.5,	    1135,	   887.6,	    21.2,	    68.3,	     3.0,	   243.0,	     234
231.5,	    1139,	   887.2,	    21.3,	    64.6,	     3.0,	   243.6,	     199
232.5,	    1144,	   886.7,	    21.4,	    62.7,	     3.0,	   244.3,	     314
233.5,	    1150,	   886.3,	    21.4,	    60.8,	     3.0,	   245.0,	     342
234.5,	    1155,	   885.8,	    21.4,	    57.5,	     3.1,	   245.8,	     333
235.5,	    1158,	   885.4,	    21.5,	    53.5,	     3.1,	   246.6,	     147
236.5,	    1162,	   885.0,	    21.6,	    51.3,	     3.1,	   247.5,	     260
237.5,	    1166,	   884.5,	    21.7,	    50.9,	     3.1,	   248.4,	     253
238.5,	    1170,	   884.1,	    21.7,	    50.9,	     3.1,	   249.3,	     217
239.5,	    1175,	   883.7,	    21.7,	    50.7,	     3.1,	   250.2,	     293
240.5,	    1179,	   883.3,	    21.7,	    50.3,	     3.1,	   251.2,	     235
241.5,	    1182,	   883.0,	    21.7,	    49.4,	     3.1,	   252.1,	     187
242.5,	    1185,	   882.6,	    21.7,	    48.2,	     3.1,	   253.0,	     191
243.5,	    1189,	   882.2,	    21.7,	    47.2,	     3.1,	   253.8,	     240
244.5,	    1193,	   881.9,	    21.7,	    46.6,	     3.1,	   254.7,	     253
245.5,	    1196,	   881.5,	    21.7,	    46.4,	     3.1,	   255.5,	     163
246.5,	    1199,	   881.2,	    21.7,	    46.2,	     3.1,	   256.2,	     159
247.5,	    1202,	   880.9,	    21.7,	    45.8,	     3.0,	   256.9,	     204
248.5,	    1205,	   880.5,	    21.7,	    45.0,	     3.0,	   257.5,	     187
249.5,	    1208,	   880.2,	    21.7,	    43.9,	     3.0,	   258.1,	     167
250.5,	    1212,	   879.9,	    21.7,	    42.4,	     3.0,	   258.6,	     267
251.5,	    1214,	   879.6,	    21.7,	    41.5,	     3.0,	   259.0,	     111
252.5,	    1218,	   879.2,	    21.7,	    42.0,	     2.9,	   259.4,	     225
253.5,	    1222,	   878.9,	    21.7,	    43.3,	     2.9,	   259.7,	     231
254.5,	    1225,	   878.5,	    21.7,	    44.9,	     2.9,	   259.9,	     195
255.5,	    1229,	   878.2,	    21.7,	    46.2,	     2.8,	   260.0,	     208
256.5,	    1232,	   877.8,	    21.7,	    46.6,	     2.8,	   260.1,	     199
257.5,	    1235,	   877.4,	    21.7,	    45.7,	     2.8,	   260.1,	     170
258.5,	    1239,	   877.0,	    21.7,	    44.1,	     2.8,	   260.0,	     248
259.5,	    1244,	   876.7,	    21.8,	    42.9,	     2.7,	   259.9,	     303
260.5,	    1247,	   876.3,	    21.8,	    41.9,	     2.7,	   259.7,	     199
261.5,	    1252,	   875.8,	    21.8,	    40.9,	     2.7,	   259.5,	     285
262.5,	    1256,	   875.4,	    21.8,	    40.2,	     2.6,	   259.3,	     223
263.5,	    1260,	   875.0,	    21.8,	    40.2,	     2.6,	   259.0,	     241
264.5,	    1264,	   874.6,	    21.8,	    40.8,	     2.6,	   258.7,	     241
265.5,	    1268,	   874.2,	    21.8,	    42.2,	     2.6,	   258.4,	     252
266.5,	    1272,	   873.8,	    21.7,	    43.3,	     2.5,	   258.1,	     239
267.5,	    1276,	   873.4,	    21.7,	    43.5,	     2.5,	   257.8,	     218
268.5,	    1281,	   872.9,	    21.7,	    43.3,	     2.5,	   257.4,	     297
269.5,	    1285,	   872.5,	    21.6,	    42.9,	     2.4,	   257.1,	     275
270.5,	    1289,	   872.1,	    21.6,	    42.4,	     2.4,	   256.8,	     203
271.5,	    1294,	   871.6,	    21.6,	    41.9,	     2.4,	   256.4,	     314
272.5,	    1298,	   871.2,	    21.6,	    41.5,	     2.3,	   256.1,	     238
273.5,	    1302,	   870.7,	    21.6,	    41.0,	     2.3,	   255.7,	     275
274.5,	    1306,	   870.3,	    21.6,	    41.4,	     2.3,	   255.3,	     235
275.5,	    1312,	   869.8,	    21.5,	    41.8,	     2.2,	   254.9,	     352
276.5,	    1317,	   869.4,	    21.5,	    41.4,	     2.2,	   254.4,	     263
277.5,	    1320,	   869.0,	    21.5,	    40.2,	     2.1,	   253.9,	     204
278.5,	    1324,	   868.6,	    21.5,	    39.3,	     2.1,	   253.4,	     247
279.5,	    1329,	   868.1,	    21.5,	    39.0,	     2.0,	   252.7,	     269
280.5,	    1332,	   867.7,	    21.4,	    38.6,	     2.0,	   252.0,	     211
281.5,	    1336,	   867.3,	    21.4,	    38.4,	     1.9,	   251.2,	     235
282.5,	    1341,	   866.8,	    21.4,	    38.4,	     1.9,	   250.2,	     296
283.5,	    1346,	   866.4,	    21.3,	    38.4,	     1.9,	   249.2,	     282
284.5,	    1351,	   865.9,	    21.3,	    38.3,	     1.8,	   248.0,	     343
285.5,	    1356,	   865.5,	    21.3,	    38.2,	     1.8,	   246.6,	     250
286.5,	    1359,	   865.0,	    21.2,	    38.0,	     1.7,	   245.1,	     213
287.5,	    1364,	   864.6,	    21.2,	    37.4,	     1.7,	   243.4,	     298
288.5,	    1368,	   864.1,	    21.2,	    36.7,	     1.6,	   241.6,	     241
289.5,	    1372,	   863.7,	    21.2,	    36.3,	     1.6,	   239.6,	     251
290.5,	    1377,	   863.3,	    21.2,	    35.9,	     1.6,	   237.5,	     256
291.5,	    1382,	   862.8,	    21.1,	    35.8,	     1.5,	   235.2,	     293
292.5,	    1386,	   862.4,	    21.1,	    35.5,	     1.5,	   232.8,	     278
293.5,	    1390,	   862.0,	    21.1,	    34.8,	     1.5,	   230.4,	     210
294.5,	    1394,	   861.6,	    21.1,	    33.7,	     1.5,	   227.8,	     279
295.5,	    1398,	   861.2,	    21.1,	    33.1,	     1.4,	   225.3,	     225
296.5,	    1402,	   860.8,	    21.0,	    32.9,	     1.4,	   222.7,	     241
297.5,	    1406,	   860.3,	    21.0,	    32.8,	     1.4,	   220.1,	     232
298.5,	    1411,	   859.9,	    21.0,	    33.0,	     1.4,	   217.6,	     301
299.5,	    1414,	   859.5,	    20.9,	    33.2,	     1.4,	   215.2,	     176
300.5,	    1419,	   859.1,	    20.9,	    33.4,	     1.4,	   212.9,	     279
301.5,	    1423,	   858.7,	    20.9,	    34.1,	     1.4,	   210.6,	     245
302.5,	    1428,	   858.2,	    20.8,	    36.3,	     1.4,	   208.5,	     288
303.5,	    1432,	   857.8,	    20.7,	    41.4,	     1.4,	   206.5,	     240
304.5,	    1436,	   857.4,	    20.5,	    49.5,	     1.5,	   204.7,	     291
305.5,	    1441,	   857.0,	    20.5,	    58.5,	     1.5,	   203.0,	     248
306.5,	    1444,	   856.5,	    20.4,	    63.5,	     1.5,	   201.5,	     216
307.5,	    1450,	   856.1,	    20.4,	    65.9,	     1.5,	   200.1,	     340
308.5,	    1453,	   855.7,	    20.3,	    69.0,	     1.5,	   198.8,	     203
309.5,	    1458,	   855.2,	    20.3,	    72.3,	     1.5,	   197.7,	     270
310.5,	    1463,	   854.8,	    20.2,	    73.8,	     1.5,	   196.7,	     289
311.5,	    1466,	   854.4,	    20.2,	    74.4,	     1.5,	   195.9,	     220
312.5,	    1470,	   854.0,	    20.2,	    75.5,	     1.5,	   195.2,	     206
313.5,	    1475,	   853.6,	    20.1,	    76.4,	     1.5,	   194.7,	     330
314.5,	    1479,	   853.1,	    20.1,	    76.5,	     1.5,	   194.2,	     217
315.5,	    1484,	   852.7,	    20.0,	    76.6,	     1.5,	   194.0,	     311
316.5,	    1487,	   852.3,	    20.0,	    77.0,	     1.5,	   193.8,	     207
317.5,	    1491,	   851.9,	    19.9,	    77.7,	     1.5,	   193.8,	     237
318.5,	    1496,	   851.4,	    19.9,	    78.0,	     1.5,	   193.9,	     254
319.5,	    1501,	   851.0,	    19.8,	    77.4,	     1.5,	   194.2,	     337
320.5,	    1505,	   850.6,	    19.8,	    77.0,	     1.5,	   194.6,	     244
321.5,	    1510,	   850.1,	    19.7,	    77.1,	     1.5,	   195.2,	     252
322.5,	    1513,	   849.7,	    19.7,	    77.1,	     1.5,	   195.9,	     213
323.5,	    1518,	   849.3,	    19.6,	    76.6,	     1.5,	   196.7,	     282
324.5,	    1522,	   848.9,	    19.6,	    75.8,	     1.5,	   197.7,	     228
325.5,	    1527,	   848.4,	    19.6,	    74.7,	     1.5,	   198.9,	     303
326.5,	    1531,	   848.0,	    19.5,	    73.0,	     1.5,	   200.2,	     249
