Start time:      2021/4/2 上午 03:00:02

Time	  Height	       P	       T	       U	      WS	      WD	  Ascent
38.2,	     293,	   978.8,	    26.5,	    66.5,	     2.8,	   357.3,	     260
39.2,	     297,	   978.4,	    26.5,	    66.6,	     2.8,	   355.5,	     214
40.2,	     302,	   977.9,	    26.5,	    66.6,	     2.9,	   353.9,	     311
41.2,	     305,	   977.4,	    26.5,	    66.5,	     2.9,	   352.5,	     218
42.2,	     309,	   976.9,	    26.4,	    66.5,	     2.9,	   351.2,	     224
43.2,	     313,	   976.4,	    26.4,	    66.7,	     2.9,	   350.0,	     222
44.2,	     317,	   975.9,	    26.3,	    67.1,	     3.0,	   349.0,	     266
45.2,	     323,	   975.4,	    26.3,	    67.3,	     3.0,	   348.1,	     341
46.2,	     329,	   974.8,	    26.2,	    67.3,	     3.0,	   347.3,	     344
47.2,	     336,	   974.2,	    26.2,	    67.3,	     3.1,	   346.6,	     416
48.2,	     340,	   973.6,	    26.2,	    67.3,	     3.1,	   346.0,	     231
49.2,	     345,	   973.0,	    26.1,	    67.4,	     3.1,	   345.5,	     347
50.2,	     350,	   972.4,	    26.0,	    67.7,	     3.1,	   345.1,	     295
51.2,	     356,	   971.8,	    26.0,	    68.0,	     3.1,	   344.7,	     338
52.2,	     363,	   971.2,	    25.9,	    68.2,	     3.2,	   344.4,	     451
53.2,	     368,	   970.6,	    25.9,	    68.2,	     3.2,	   344.2,	     295
54.2,	     372,	   970.1,	    25.8,	    68.4,	     3.2,	   343.9,	     238
55.2,	     378,	   969.5,	    25.8,	    68.7,	     3.2,	   343.6,	     312
56.2,	     383,	   969.0,	    25.7,	    68.9,	     3.2,	   343.4,	     331
57.2,	     388,	   968.4,	    25.7,	    69.0,	     3.2,	   343.2,	     287
58.2,	     391,	   967.9,	    25.6,	    69.1,	     3.2,	   342.9,	     207
59.2,	     396,	   967.4,	    25.6,	    69.4,	     3.2,	   342.6,	     297
60.2,	     400,	   966.9,	    25.5,	    69.8,	     3.2,	   342.2,	     205
61.2,	     406,	   966.4,	    25.5,	    70.0,	     3.2,	   341.8,	     379
62.2,	     411,	   965.9,	    25.4,	    70.2,	     3.2,	   341.4,	     272
63.2,	     414,	   965.3,	    25.4,	    70.2,	     3.2,	   340.9,	     198
64.2,	     420,	   964.7,	    25.3,	    70.4,	     3.2,	   340.4,	     344
65.2,	     425,	   964.1,	    25.3,	    70.6,	     3.2,	   339.9,	     314
66.2,	     431,	   963.5,	    25.2,	    70.8,	     3.3,	   339.3,	     377
67.2,	     437,	   962.9,	    25.2,	    70.8,	     3.3,	   338.7,	     370
68.2,	     443,	   962.3,	    25.1,	    70.9,	     3.3,	   338.0,	     346
69.2,	     450,	   961.6,	    25.1,	    71.1,	     3.3,	   337.4,	     387
70.2,	     457,	   960.9,	    25.0,	    71.2,	     3.3,	   336.8,	     427
71.2,	     461,	   960.3,	    24.9,	    71.3,	     3.3,	   336.2,	     245
72.2,	     467,	   959.6,	    24.9,	    71.6,	     3.3,	   335.6,	     366
73.2,	     473,	   958.9,	    24.8,	    71.8,	     3.4,	   335.0,	     355
74.2,	     480,	   958.3,	    24.8,	    72.1,	     3.4,	   334.4,	     403
75.2,	     487,	   957.6,	    24.7,	    72.3,	     3.5,	   333.9,	     441
76.2,	     493,	   956.9,	    24.6,	    72.5,	     3.5,	   333.4,	     367
77.2,	     499,	   956.2,	    24.6,	    72.5,	     3.6,	   332.9,	     341
78.2,	     505,	   955.4,	    24.5,	    72.7,	     3.6,	   332.5,	     377
79.2,	     512,	   954.7,	    24.5,	    73.0,	     3.7,	   332.1,	     407
80.2,	     520,	   953.9,	    24.4,	    73.3,	     3.7,	   331.7,	     524
81.2,	     527,	   953.2,	    24.4,	    73.3,	     3.8,	   331.3,	     385
82.2,	     533,	   952.4,	    24.3,	    73.4,	     3.9,	   330.9,	     390
83.2,	     539,	   951.7,	    24.2,	    73.7,	     3.9,	   330.5,	     353
84.2,	     547,	   950.9,	    24.2,	    74.3,	     4.0,	   330.1,	     478
85.2,	     556,	   950.2,	    24.1,	    74.6,	     4.1,	   329.6,	     518
86.2,	     563,	   949.4,	    24.0,	    74.7,	     4.1,	   329.1,	     420
87.2,	     570,	   948.7,	    23.9,	    74.7,	     4.2,	   328.6,	     397
88.2,	     575,	   948.1,	    23.9,	    74.8,	     4.2,	   328.0,	     335
89.2,	     580,	   947.4,	    23.8,	    74.9,	     4.3,	   327.4,	     301
90.2,	     586,	   946.7,	    23.8,	    75.2,	     4.3,	   326.7,	     338
91.2,	     592,	   946.1,	    23.7,	    75.7,	     4.3,	   325.9,	     341
92.2,	     598,	   945.4,	    23.7,	    76.2,	     4.4,	   325.1,	     382
93.2,	     604,	   944.7,	    23.6,	    76.6,	     4.4,	   324.2,	     382
94.2,	     611,	   944.0,	    23.5,	    76.6,	     4.4,	   323.2,	     381
95.2,	     618,	   943.3,	    23.5,	    76.7,	     4.4,	   322.1,	     445
96.2,	     625,	   942.6,	    23.4,	    76.7,	     4.4,	   321.0,	     402
97.2,	     633,	   941.9,	    23.4,	    76.7,	     4.4,	   319.8,	     482
98.2,	     640,	   941.2,	    23.3,	    76.8,	     4.4,	   318.6,	     427
99.2,	     645,	   940.5,	    23.2,	    76.8,	     4.4,	   317.4,	     332
100.2,	     650,	   939.8,	    23.2,	    77.0,	     4.4,	   316.1,	     268
101.2,	     657,	   939.1,	    23.1,	    77.6,	     4.3,	   314.7,	     405
102.2,	     664,	   938.4,	    23.1,	    78.0,	     4.3,	   313.4,	     412
103.2,	     670,	   937.7,	    23.0,	    77.9,	     4.3,	   312.0,	     415
104.2,	     677,	   937.0,	    23.0,	    77.4,	     4.3,	   310.6,	     415
105.2,	     683,	   936.3,	    23.0,	    77.0,	     4.2,	   309.3,	     334
106.2,	     691,	   935.6,	    22.9,	    77.2,	     4.2,	   308.0,	     460
107.2,	     698,	   934.9,	    22.8,	    77.6,	     4.2,	   306.8,	     419
108.2,	     704,	   934.2,	    22.8,	    78.1,	     4.2,	   305.8,	     374
109.2,	     711,	   933.5,	    22.7,	    78.8,	     4.1,	   304.8,	     397
110.2,	     716,	   932.9,	    22.6,	    79.4,	     4.1,	   303.9,	     299
111.2,	     721,	   932.3,	    22.5,	    80.0,	     4.1,	   303.1,	     335
112.2,	     728,	   931.7,	    22.5,	    80.2,	     4.1,	   302.4,	     399
113.2,	     733,	   931.1,	    22.5,	    80.1,	     4.1,	   301.7,	     322
114.2,	     737,	   930.5,	    22.5,	    80.1,	     4.0,	   301.1,	     219
115.2,	     741,	   929.9,	    22.4,	    80.8,	     4.0,	   301.1,	     267
116.2,	     749,	   929.3,	    22.3,	    81.9,	     4.0,	   301.1,	     457
117.2,	     755,	   928.7,	    22.2,	    82.6,	     3.9,	   301.1,	     361
118.2,	     760,	   928.1,	    22.1,	    82.7,	     3.9,	   301.1,	     314
119.2,	     764,	   927.5,	    22.1,	    82.7,	     3.8,	   301.1,	     247
120.2,	     771,	   926.9,	    22.0,	    82.8,	     3.8,	   301.1,	     404
121.2,	     777,	   926.3,	    22.0,	    82.8,	     3.7,	   301.2,	     330
122.2,	     783,	   925.7,	    21.9,	    82.9,	     3.7,	   301.2,	     381
123.2,	     789,	   925.0,	    21.9,	    83.1,	     3.6,	   301.2,	     350
124.2,	     796,	   924.4,	    21.8,	    83.2,	     3.6,	   301.2,	     405
125.2,	     802,	   923.8,	    21.8,	    83.3,	     3.5,	   301.2,	     369
126.2,	     808,	   923.2,	    21.7,	    83.3,	     3.5,	   301.2,	     376
127.2,	     813,	   922.7,	    21.7,	    83.5,	     3.4,	   301.2,	     301
128.2,	     818,	   922.1,	    21.6,	    83.5,	     3.4,	   301.2,	     317
129.2,	     823,	   921.7,	    21.6,	    83.5,	     3.3,	   301.2,	     300
130.2,	     827,	   921.3,	    21.5,	    83.3,	     3.3,	   301.3,	     219
131.2,	     829,	   920.9,	    21.6,	    83.3,	     3.3,	   301.3,	     142
132.2,	     832,	   920.6,	    21.5,	    84.0,	     3.2,	   301.3,	     165
133.2,	     836,	   920.3,	    21.4,	    84.7,	     3.2,	   301.3,	     209
134.2,	     837,	   920.1,	    21.4,	    85.2,	     3.1,	   301.3,	     104
135.2,	     838,	   919.9,	    21.4,	    85.6,	     3.1,	   301.3,	      62
136.2,	     839,	   919.7,	    21.4,	    85.9,	     3.0,	   301.3,	      23
137.2,	     840,	   919.5,	    21.4,	    86.2,	     3.0,	   301.3,	      62
138.2,	     841,	   919.2,	    21.3,	    86.5,	     2.9,	   301.3,	      85
139.2,	     844,	   919.0,	    21.3,	    86.5,	     2.9,	   301.4,	     187
140.2,	     848,	   918.7,	    21.3,	    86.4,	     2.8,	   301.4,	     192
141.2,	     852,	   918.3,	    21.2,	    86.4,	     2.8,	   301.4,	     253
142.2,	     857,	   917.9,	    21.2,	    86.3,	     2.7,	   301.4,	     291
143.2,	     860,	   917.6,	    21.2,	    86.1,	     2.7,	   301.4,	     186
144.2,	     864,	   917.2,	    21.2,	    85.8,	     2.7,	   301.4,	     239
145.2,	     867,	   916.8,	    21.2,	    85.5,	     2.6,	   301.4,	     194
146.2,	     870,	   916.4,	    21.2,	    85.4,	     2.6,	   301.4,	     187
147.2,	     875,	   916.0,	    21.2,	    85.0,	     2.5,	   301.4,	     286
148.2,	     878,	   915.6,	    21.2,	    83.6,	     2.5,	   301.4,	     201
149.2,	     882,	   915.3,	    21.3,	    80.9,	     2.4,	   301.5,	     236
150.2,	     886,	   914.9,	    21.5,	    77.6,	     2.4,	   301.5,	     241
151.2,	     889,	   914.6,	    21.6,	    73.0,	     2.3,	   301.5,	     180
152.2,	     890,	   914.2,	    22.0,	    66.0,	     2.3,	   301.5,	      52
153.2,	     894,	   913.9,	    22.5,	    61.1,	     2.2,	   301.5,	     254
154.2,	     897,	   913.6,	    22.7,	    59.1,	     2.2,	   301.5,	     178
155.2,	     899,	   913.2,	    22.7,	    58.9,	     2.2,	   301.5,	     124
156.2,	     904,	   912.8,	    22.7,	    59.7,	     2.1,	   301.5,	     306
157.2,	     908,	   912.4,	    22.6,	    60.3,	     2.1,	   301.5,	     227
158.2,	     911,	   912.0,	    22.6,	    59.5,	     2.0,	   301.5,	     193
159.2,	     915,	   911.5,	    22.7,	    58.6,	     2.0,	   301.5,	     185
160.2,	     920,	   911.1,	    22.7,	    58.4,	     1.9,	   301.5,	     305
161.2,	     926,	   910.5,	    22.7,	    58.3,	     1.9,	   301.5,	     362
162.2,	     932,	   910.0,	    22.7,	    57.9,	     1.8,	   301.5,	     359
163.2,	     937,	   909.4,	    22.7,	    57.6,	     1.8,	   301.5,	     334
164.2,	     942,	   908.9,	    22.6,	    57.6,	     1.8,	   301.5,	     303
165.2,	     947,	   908.3,	    22.6,	    57.8,	     1.7,	   301.5,	     290
166.2,	     954,	   907.8,	    22.5,	    57.9,	     1.7,	   301.5,	     389
167.2,	     959,	   907.2,	    22.5,	    58.0,	     1.6,	   301.5,	     345
168.2,	     964,	   906.6,	    22.4,	    57.8,	     1.6,	   301.5,	     257
169.2,	     970,	   906.1,	    22.4,	    57.6,	     1.5,	   301.5,	     349
170.2,	     974,	   905.5,	    22.4,	    57.6,	     1.5,	   301.4,	     264
171.2,	     979,	   904.9,	    22.3,	    57.8,	     1.5,	   301.4,	     282
172.2,	     985,	   904.4,	    22.3,	    57.8,	     1.4,	   301.4,	     400
173.2,	     991,	   903.8,	    22.2,	    57.6,	     1.4,	   301.4,	     350
174.2,	     998,	   903.2,	    22.2,	    57.4,	     1.3,	   301.3,	     383
175.2,	    1003,	   902.6,	    22.1,	    57.2,	     1.3,	   301.3,	     353
176.2,	    1009,	   902.0,	    22.1,	    56.7,	     1.2,	   301.3,	     335
177.2,	    1016,	   901.4,	    22.1,	    56.2,	     1.2,	   301.2,	     441
178.2,	    1022,	   900.9,	    22.1,	    55.7,	     1.2,	   301.2,	     347
179.2,	    1025,	   900.4,	    22.1,	    55.4,	     1.1,	   301.1,	     184
180.2,	    1029,	   900.0,	    22.1,	    55.3,	     1.1,	   301.1,	     230
181.2,	    1032,	   899.6,	    22.1,	    54.9,	     1.0,	   301.0,	     200
182.2,	    1036,	   899.2,	    22.1,	    54.7,	     1.0,	   300.9,	     202
183.2,	    1039,	   898.8,	    22.1,	    54.7,	     1.0,	   300.8,	     204
184.2,	    1043,	   898.4,	    22.1,	    55.0,	     0.9,	   300.7,	     223
185.2,	    1046,	   898.1,	    22.1,	    55.2,	     0.9,	   300.6,	     197
186.2,	    1049,	   897.7,	    22.1,	    55.4,	     0.8,	   300.4,	     154
187.2,	    1053,	   897.3,	    22.0,	    55.7,	     0.8,	   300.3,	     274
188.2,	    1059,	   896.8,	    22.0,	    55.8,	     0.8,	   300.1,	     342
189.2,	    1064,	   896.4,	    21.9,	    55.8,	     0.7,	   299.9,	     276
190.2,	    1067,	   896.0,	    21.9,	    55.7,	     0.7,	   299.7,	     177
191.2,	    1070,	   895.6,	    21.9,	    55.5,	     0.6,	   299.5,	     228
192.2,	    1075,	   895.2,	    21.9,	    55.5,	     0.6,	   299.2,	     246
193.2,	    1078,	   894.8,	    21.8,	    55.5,	     0.6,	   298.8,	     183
194.2,	    1081,	   894.5,	    21.8,	    55.6,	     0.5,	   298.4,	     227
195.2,	    1085,	   894.1,	    21.8,	    55.6,	     0.5,	   298.0,	     234
196.2,	    1089,	   893.7,	    21.7,	    55.6,	     0.5,	   297.4,	     228
197.2,	    1093,	   893.4,	    21.7,	    55.6,	     0.4,	   296.8,	     227
198.2,	    1096,	   893.0,	    21.7,	    55.6,	     0.4,	   296.0,	     170
199.2,	    1099,	   892.7,	    21.7,	    55.5,	     0.3,	   295.0,	     185
200.2,	    1102,	   892.3,	    21.7,	    55.4,	     0.3,	   293.8,	     182
201.2,	    1105,	   891.9,	    21.7,	    55.2,	     0.3,	   292.2,	     197
202.2,	    1109,	   891.6,	    21.7,	    55.0,	     0.2,	   290.2,	     245
203.2,	    1114,	   891.2,	    21.6,	    54.7,	     0.2,	   287.4,	     277
204.2,	    1117,	   890.8,	    21.6,	    54.2,	     0.2,	   283.4,	     185
205.2,	    1121,	   890.4,	    21.6,	    53.7,	     0.1,	   277.4,	     239
206.2,	    1124,	   890.0,	    21.6,	    53.1,	     0.1,	   267.7,	     202
207.2,	    1128,	   889.5,	    21.6,	    52.7,	     0.1,	   251.0,	     232
208.2,	    1134,	   889.1,	    21.6,	    52.6,	     0.1,	   223.9,	     320
209.2,	    1139,	   888.6,	    21.6,	    52.3,	     0.1,	   193.4,	     323
210.2,	    1143,	   888.2,	    21.6,	    51.7,	     0.1,	   172.1,	     224
211.2,	    1146,	   887.7,	    21.5,	    50.9,	     0.1,	   159.8,	     194
212.2,	    1152,	   887.3,	    21.5,	    49.9,	     0.1,	   152.4,	     357
213.2,	    1157,	   886.8,	    21.5,	    49.5,	     0.2,	   147.7,	     297
214.2,	    1161,	   886.4,	    21.5,	    49.6,	     0.2,	   144.5,	     242
215.2,	    1164,	   886.0,	    21.5,	    49.8,	     0.2,	   142.2,	     184
216.2,	    1169,	   885.5,	    21.4,	    49.9,	     0.3,	   140.4,	     307
217.2,	    1173,	   885.1,	    21.4,	    50.1,	     0.3,	   139.1,	     236
218.2,	    1177,	   884.7,	    21.4,	    50.4,	     0.3,	   138.0,	     210
219.2,	    1181,	   884.3,	    21.3,	    50.8,	     0.4,	   137.2,	     247
220.2,	    1186,	   883.9,	    21.3,	    51.2,	     0.4,	   136.5,	     293
221.2,	    1190,	   883.5,	    21.2,	    51.2,	     0.4,	   135.9,	     246
222.2,	    1193,	   883.1,	    21.2,	    50.6,	     0.5,	   135.5,	     208
223.2,	    1197,	   882.8,	    21.2,	    50.0,	     0.5,	   135.1,	     202
224.2,	    1198,	   882.4,	    21.2,	    49.7,	     0.5,	   134.8,	     111
225.2,	    1203,	   882.1,	    21.2,	    49.7,	     0.6,	   134.5,	     271
226.2,	    1205,	   881.8,	    21.2,	    49.7,	     0.6,	   134.3,	     131
227.2,	    1208,	   881.5,	    21.1,	    49.8,	     0.6,	   134.1,	     144
228.2,	    1210,	   881.1,	    21.1,	    50.1,	     0.6,	   133.9,	     167
229.2,	    1215,	   880.8,	    21.1,	    50.2,	     0.7,	   133.8,	     292
230.2,	    1218,	   880.4,	    21.0,	    50.2,	     0.7,	   133.7,	     158
231.2,	    1221,	   880.0,	    21.0,	    50.0,	     0.7,	   133.6,	     215
232.2,	    1226,	   879.7,	    21.0,	    49.5,	     0.8,	   133.5,	     299
233.2,	    1231,	   879.3,	    21.0,	    48.9,	     0.8,	   133.5,	     279
234.2,	    1235,	   878.9,	    21.0,	    48.4,	     0.8,	   133.5,	     241
235.2,	    1238,	   878.6,	    21.0,	    48.0,	     0.8,	   133.4,	     182
236.2,	    1240,	   878.2,	    21.0,	    47.8,	     0.9,	   133.4,	     128
237.2,	    1244,	   877.9,	    21.0,	    47.9,	     0.9,	   133.4,	     219
238.2,	    1247,	   877.6,	    21.0,	    48.0,	     0.9,	   133.4,	     179
239.2,	    1249,	   877.2,	    21.0,	    48.0,	     1.0,	   133.5,	     128
240.2,	    1252,	   876.9,	    21.0,	    47.9,	     1.0,	   133.5,	     195
241.2,	    1256,	   876.6,	    21.0,	    47.9,	     1.0,	   133.6,	     212
242.2,	    1260,	   876.2,	    20.9,	    47.9,	     1.0,	   133.6,	     268
243.2,	    1265,	   875.9,	    20.9,	    47.8,	     1.1,	   133.7,	     265
244.2,	    1268,	   875.5,	    20.9,	    47.7,	     1.1,	   133.7,	     208
245.2,	    1271,	   875.2,	    20.9,	    47.7,	     1.1,	   133.8,	     166
246.2,	    1274,	   874.9,	    20.9,	    47.6,	     1.1,	   133.9,	     169
247.2,	    1276,	   874.6,	    20.8,	    47.7,	     1.2,	   134.0,	     128
248.2,	    1280,	   874.3,	    20.8,	    47.7,	     1.2,	   134.1,	     210
249.2,	    1282,	   874.0,	    20.8,	    47.7,	     1.2,	   134.1,	     156
250.2,	    1285,	   873.7,	    20.8,	    47.7,	     1.2,	   134.3,	     146
251.2,	    1287,	   873.5,	    20.8,	    47.7,	     1.2,	   134.4,	     117
252.2,	    1290,	   873.2,	    20.7,	    47.7,	     1.3,	   134.5,	     206
253.2,	    1293,	   872.9,	    20.7,	    47.8,	     1.3,	   134.6,	     158
254.2,	    1296,	   872.6,	    20.7,	    47.8,	     1.3,	   134.7,	     196
255.2,	    1299,	   872.2,	    20.7,	    48.0,	     1.3,	   134.8,	     166
256.2,	    1303,	   871.9,	    20.6,	    48.1,	     1.4,	   135.0,	     274
257.2,	    1306,	   871.5,	    20.6,	    48.0,	     1.4,	   135.1,	     143
258.2,	    1310,	   871.2,	    20.6,	    47.7,	     1.4,	   135.3,	     268
259.2,	    1314,	   870.8,	    20.6,	    47.3,	     1.4,	   135.4,	     220
260.2,	    1317,	   870.5,	    20.6,	    47.1,	     1.4,	   135.6,	     204
261.2,	    1322,	   870.1,	    20.6,	    46.9,	     1.5,	   135.7,	     259
262.2,	    1324,	   869.8,	    20.6,	    46.8,	     1.5,	   135.9,	     168
263.2,	    1327,	   869.5,	    20.6,	    46.7,	     1.5,	   136.0,	     138
264.2,	    1330,	   869.2,	    20.6,	    46.7,	     1.5,	   136.2,	     192
265.2,	    1333,	   868.9,	    20.6,	    46.6,	     1.5,	   136.4,	     165
266.2,	    1335,	   868.7,	    20.6,	    46.5,	     1.5,	   136.6,	     154
267.2,	    1338,	   868.4,	    20.6,	    46.3,	     1.6,	   136.7,	     196
268.2,	    1340,	   868.1,	    20.7,	    45.9,	     1.6,	   136.9,	      79
269.2,	    1342,	   867.9,	    20.8,	    45.4,	     1.6,	   137.1,	     155
270.2,	    1346,	   867.6,	    20.8,	    45.0,	     1.6,	   137.3,	     210
271.2,	    1348,	   867.3,	    20.9,	    44.6,	     1.6,	   137.5,	     141
272.2,	    1351,	   867.0,	    21.0,	    44.2,	     1.6,	   137.7,	     182
273.2,	    1354,	   866.7,	    21.0,	    43.7,	     1.7,	   138.0,	     158
274.2,	    1357,	   866.4,	    21.1,	    43.1,	     1.7,	   138.2,	     189
275.2,	    1361,	   866.1,	    21.1,	    42.5,	     1.7,	   138.4,	     242
276.2,	    1364,	   865.8,	    21.2,	    42.1,	     1.7,	   138.6,	     188
277.2,	    1367,	   865.5,	    21.2,	    41.8,	     1.7,	   138.9,	     179
278.2,	    1370,	   865.1,	    21.2,	    41.3,	     1.7,	   139.1,	     167
279.2,	    1373,	   864.8,	    21.2,	    40.6,	     1.7,	   139.4,	     178
280.2,	    1377,	   864.5,	    21.2,	    40.2,	     1.8,	   139.6,	     213
281.2,	    1380,	   864.2,	    21.2,	    40.1,	     1.8,	   139.9,	     209
282.2,	    1383,	   863.9,	    21.2,	    39.9,	     1.8,	   140.1,	     191
283.2,	    1385,	   863.5,	    21.2,	    39.7,	     1.8,	   140.4,	     119
284.2,	    1389,	   863.2,	    21.2,	    39.7,	     1.8,	   140.7,	     211
285.2,	    1394,	   862.9,	    21.2,	    39.7,	     1.8,	   140.9,	     323
286.2,	    1396,	   862.5,	    21.2,	    39.8,	     1.8,	   141.2,	     126
287.2,	    1400,	   862.2,	    21.2,	    40.0,	     1.8,	   141.5,	     224
288.2,	    1403,	   861.9,	    21.2,	    40.1,	     1.8,	   141.8,	     183
289.2,	    1406,	   861.6,	    21.1,	    40.2,	     1.8,	   142.1,	     193
290.2,	    1409,	   861.3,	    21.1,	    40.1,	     1.9,	   142.4,	     165
291.2,	    1411,	   861.0,	    21.1,	    39.9,	     1.9,	   142.7,	     134
292.2,	    1415,	   860.7,	    21.1,	    39.5,	     1.9,	   143.1,	     200
293.2,	    1418,	   860.4,	    21.1,	    39.2,	     1.9,	   143.4,	     213
294.2,	    1420,	   860.1,	    21.1,	    39.2,	     1.9,	   143.7,	     129
295.2,	    1424,	   859.9,	    21.1,	    39.5,	     1.9,	   144.1,	     192
296.2,	    1426,	   859.6,	    21.0,	    39.9,	     1.9,	   144.4,	     122
297.2,	    1429,	   859.3,	    21.0,	    40.5,	     1.9,	   144.8,	     174
298.2,	    1431,	   859.0,	    21.0,	    40.9,	     1.9,	   145.2,	     163
299.2,	    1434,	   858.7,	    21.0,	    41.1,	     1.9,	   145.5,	     190
300.2,	    1438,	   858.5,	    21.0,	    41.2,	     1.9,	   145.9,	     194
301.2,	    1440,	   858.2,	    21.0,	    41.2,	     1.9,	   146.3,	     110
302.2,	    1444,	   857.9,	    20.9,	    41.2,	     1.9,	   146.7,	     248
303.2,	    1446,	   857.6,	    20.9,	    41.1,	     1.9,	   147.1,	     124
304.2,	    1448,	   857.3,	    20.9,	    41.3,	     2.0,	   147.6,	     133
305.2,	    1452,	   857.0,	    20.9,	    41.7,	     2.0,	   148.0,	     238
306.2,	    1455,	   856.7,	    20.9,	    42.5,	     2.0,	   148.4,	     174
307.2,	    1458,	   856.5,	    20.8,	    43.6,	     2.0,	   148.9,	     163
308.2,	    1461,	   856.2,	    20.8,	    45.0,	     2.0,	   149.3,	     189
309.2,	    1463,	   855.9,	    20.8,	    46.6,	     2.0,	   149.8,	     125
310.2,	    1466,	   855.6,	    20.7,	    49.0,	     2.0,	   150.3,	     180
311.2,	    1469,	   855.3,	    20.6,	    51.3,	     2.0,	   150.8,	     216
312.2,	    1473,	   855.0,	    20.6,	    52.7,	     2.0,	   151.3,	     191
313.2,	    1475,	   854.8,	    20.6,	    52.6,	     2.0,	   151.8,	     126
314.2,	    1477,	   854.5,	    20.5,	    51.7,	     2.0,	   152.3,	     147
315.2,	    1480,	   854.2,	    20.5,	    50.5,	     2.0,	   152.8,	     177
316.2,	    1483,	   853.9,	    20.5,	    48.9,	     2.0,	   153.4,	     189
317.2,	    1486,	   853.7,	    20.6,	    47.6,	     2.0,	   153.9,	     132
318.2,	    1488,	   853.4,	    20.6,	    46.9,	     2.0,	   154.5,	     119
319.2,	    1491,	   853.1,	    20.6,	    46.4,	     2.0,	   155.1,	     213
320.2,	    1495,	   852.8,	    20.6,	    45.7,	     2.0,	   155.7,	     216
321.2,	    1497,	   852.5,	    20.6,	    44.5,	     2.0,	   156.3,	     154
322.2,	    1500,	   852.2,	    20.6,	    42.8,	     2.0,	   156.9,	     139
323.2,	    1504,	   851.8,	    20.6,	    41.5,	     2.0,	   157.5,	     270
324.2,	    1508,	   851.5,	    20.6,	    41.2,	     2.0,	   158.2,	     235
325.2,	    1511,	   851.2,	    20.7,	    41.8,	     2.0,	   158.8,	     162
