Sonde serial number                          	S2330527
Balloon release date and time                	2021-04-01T17:59:59
Sonde type                                   	RS41-SGP

   n AscRate HeightMSL      P  Temp   RH  Dewp Dir Speed  VirT       Lat        Lon  MixR CompRng CompAz
  65     5.0       284  977.6  24.4 81.5  21.1 196   1.4 300.5 23.186805 120.376848 16.19      59      9
  66     4.2       288  977.2  24.4 81.3  21.0 193   1.3 300.5 23.186819 120.376854 16.14      61      9
  67     2.9       291  976.7  24.4 80.9  20.9 190   1.3 300.5 23.186829 120.376858 16.06      62      9
  68     4.3       295  976.3  24.4 80.3  20.8 187   1.2 300.5 23.186836 120.376861 15.97      63     10
  69     2.9       298  975.9  24.5 79.7  20.8 183   1.2 300.5 23.186843 120.376862 15.91      64     10
  70     4.2       303  975.5  24.5 79.4  20.7 178   1.1 300.5 23.186850 120.376863 15.87      64     10
  71     4.2       307  975.1  24.5 79.0  20.7 174   1.1 300.5 23.186857 120.376861 15.82      65      9
  72     4.0       311  974.6  24.5 78.7  20.6 169   1.1 300.5 23.186866 120.376856 15.77      66      9
  73     2.6       313  974.2  24.6 78.2  20.5 164   1.1 300.6 23.186875 120.376848 15.71      67      8
  74     3.6       317  973.8  24.6 77.8  20.5 160   1.1 300.6 23.186885 120.376840 15.64      68      7
  75     5.3       322  973.5  24.6 77.4  20.4 155   1.1 300.6 23.186893 120.376832 15.60      69      6
  76     2.4       325  973.1  24.6 77.3  20.4 151   1.1 300.6 23.186898 120.376824 15.57      69      6
  77     2.6       327  972.7  24.6 77.2  20.4 147   1.1 300.6 23.186901 120.376819 15.55      69      5
  78     3.1       330  972.3  24.6 77.3  20.4 144   1.2 300.6 23.186901 120.376816 15.57      69      5
  79     4.6       335  971.9  24.6 77.2  20.4 141   1.2 300.6 23.186900 120.376813 15.57      69      5
  80     4.2       339  971.5  24.6 76.8  20.3 139   1.2 300.6 23.186902 120.376807 15.51      70      4
  81     2.8       342  971.1  24.7 76.0  20.2 137   1.3 300.6 23.186908 120.376796 15.41      70      3
  82     3.4       345  970.7  24.8 75.0  20.1 135   1.3 300.8 23.186918 120.376781 15.36      71      2
  83     4.6       350  970.3  24.9 74.4  20.1 133   1.3 300.9 23.186931 120.376763 15.33      72      0
  84     3.7       354  969.9  24.9 74.3  20.0 132   1.4 300.8 23.186944 120.376743 15.30      74    340
  85     3.0       357  969.4  24.9 74.0  20.0 131   1.4 300.8 23.186956 120.376722 15.22      75    357
  86     3.7       360  969.0  24.9 73.0  19.7 130   1.4 300.8 23.186967 120.376703 15.02      77    356
  87     4.5       365  968.6  25.0 71.0  19.4 130   1.4 300.8 23.186975 120.376685 14.73      78    354
  88     4.1       369  968.2  25.2 68.6  19.1 129   1.4 301.0 23.186981 120.376667 14.40      79    353
  89     3.2       372  967.8  25.4 67.3  18.9 129   1.4 301.1 23.186985 120.376651 14.25      79    352
  90     4.1       376  967.3  25.4 67.5  18.9 129   1.4 301.1 23.186989 120.376635 14.30      80    351
  91     3.9       380  966.9  25.4 68.0  19.0 129   1.4 301.1 23.186997 120.376622 14.39      81    350
  92     4.2       384  966.5  25.3 68.7  19.2 129   1.4 301.1 23.187008 120.376610 14.51      82    349
  93     3.6       388  966.0  25.3 69.2  19.2 129   1.4 301.1 23.187022 120.376601 14.59      84    349
  94     3.7       392  965.6  25.2 69.8  19.3 130   1.4 301.0 23.187037 120.376591 14.67      86    349
  95     4.4       396  965.2  25.2 70.2  19.4 130   1.4 301.0 23.187050 120.376579 14.73      88    348
  96     3.9       400  964.7  25.1 70.2  19.4 130   1.3 301.0 23.187060 120.376567 14.71      89    347
  97     4.5       404  964.3  25.1 70.2  19.3 131   1.3 300.9 23.187072 120.376556 14.69      90    347
  98     3.6       408  963.9  25.1 70.4  19.3 131   1.3 300.9 23.187083 120.376547 14.69      92    346
  99     3.8       412  963.5  25.0 70.5  19.3 132   1.2 300.8 23.187092 120.376539 14.70      93    346
 100     3.6       415  963.0  25.0 70.6  19.3 133   1.2 300.8 23.187099 120.376532 14.68      94    346
 101     4.3       420  962.6  25.0 70.2  19.2 134   1.1 300.8 23.187103 120.376524 14.59      95    345
 102     3.6       423  962.2  24.9 69.2  18.9 135   1.1 300.7 23.187108 120.376518 14.36      95    345
 103     3.6       427  961.7  24.9 67.5  18.5 136   1.1 300.6 23.187114 120.376513 14.02      96    345
 104     5.1       432  961.3  25.0 65.7  18.2 137   1.0 300.6 23.187121 120.376509 13.69      97    345
 105     3.8       436  960.9  25.0 65.0  18.0 139   1.0 300.6 23.187128 120.376504 13.56      98    345
 106     3.7       440  960.4  25.0 64.1  17.8 141   0.9 300.6 23.187136 120.376500 13.37      99    345
 107     4.4       444  960.0  25.0 63.4  17.6 142   0.9 300.5 23.187143 120.376496 13.20     100    344
 108     3.7       448  959.6  25.0 63.4  17.6 144   0.9 300.5 23.187146 120.376492 13.20     100    344
 109     2.7       450  959.2  24.9 64.0  17.7 147   0.8 300.5 23.187145 120.376488 13.31     100    344
 110     4.0       454  958.8  24.9 65.2  17.9 149   0.8 300.5 23.187142 120.376482 13.52     100    344
 111     3.9       458  958.4  24.8 66.5  18.2 152   0.8 300.5 23.187141 120.376476 13.73     100    343
 112     3.0       461  958.0  24.7 66.4  18.1 154   0.8 300.4 23.187142 120.376470 13.67     100    343
 113     3.5       465  957.6  24.7 64.8  17.7 157   0.8 300.3 23.187144 120.376464 13.33     101    343
 114     3.6       469  957.2  24.8 63.4  17.4 160   0.8 300.3 23.187145 120.376458 13.06     101    342
 115     4.2       473  956.8  24.8 62.8  17.3 163   0.8 300.3 23.187149 120.376453 12.97     102    342
 116     4.3       477  956.3  24.8 62.9  17.3 166   0.8 300.3 23.187155 120.376451 12.98     102    342
 117     4.4       481  955.9  24.7 63.2  17.3 169   0.8 300.2 23.187163 120.376451 13.01     103    342
 118     3.9       485  955.5  24.7 63.5  17.3 171   0.8 300.2 23.187173 120.376454 13.04     104    343
 119     3.2       488  955.1  24.6 63.6  17.3 174   0.8 300.2 23.187184 120.376460 13.04     105    343
 120     3.3       492  954.7  24.6 63.7  17.3 177   0.8 300.1 23.187196 120.376468 13.04     106    344
 121     3.7       496  954.3  24.6 63.9  17.3 179   0.8 300.1 23.187209 120.376477 13.05     107    344
 122     4.2       500  954.0  24.5 63.8  17.2 181   0.9 300.0 23.187222 120.376485 12.99     108    345
 123     3.0       503  953.6  24.5 63.2  17.1 184   0.9 300.0 23.187232 120.376488 12.87     109    345
 124     3.2       506  953.2  24.5 62.6  16.9 186   0.9 300.0 23.187240 120.376486 12.76     110    345
 125     2.7       509  952.9  24.5 62.5  16.9 188   1.0 300.0 23.187249 120.376482 12.71     111    345
 126     3.4       512  952.5  24.5 62.7  16.9 190   1.0 299.9 23.187258 120.376475 12.73     113    345
 127     3.6       516  952.1  24.4 63.1  17.0 192   1.0 299.9 23.187265 120.376468 12.81     113    345
 128     3.1       519  951.7  24.4 63.7  17.1 194   1.0 299.9 23.187271 120.376461 12.91     114    345
 129     3.2       522  951.4  24.3 64.2  17.1 196   1.1 299.8 23.187278 120.376457 12.95     115    344
 130     4.6       527  951.0  24.3 64.1  17.1 197   1.1 299.8 23.187286 120.376454 12.91     116    344
 131     3.1       530  950.6  24.3 63.6  17.0 199   1.1 299.8 23.187295 120.376452 12.82     117    344
 132     3.8       534  950.2  24.3 63.5  16.9 201   1.2 299.7 23.187305 120.376451 12.79     118    345
 133     3.7       537  949.8  24.2 64.0  17.0 203   1.2 299.7 23.187316 120.376452 12.87     119    345
 134     3.8       541  949.4  24.2 64.8  17.2 205   1.2 299.7 23.187325 120.376455 12.99     120    345
 135     3.6       545  949.0  24.1 65.5  17.3 207   1.3 299.6 23.187335 120.376460 13.08     121    345
 136     3.6       548  948.7  24.0 65.8  17.3 208   1.3 299.6 23.187348 120.376468 13.10     122    346
 137     3.7       552  948.3  24.0 65.5  17.2 210   1.3 299.5 23.187361 120.376479 13.02     124    347
 138     2.8       555  948.0  24.0 64.8  17.0 212   1.4 299.5 23.187377 120.376493 12.88     125    347
 139     2.7       558  947.7  24.0 64.3  16.9 214   1.4 299.5 23.187394 120.376507 12.78     126    348
 140     1.8       559  947.4  24.0 64.0  16.8 215   1.4 299.4 23.187411 120.376521 12.72     128    349
 141     2.9       562  947.1  24.0 63.6  16.7 217   1.5 299.4 23.187427 120.376535 12.64     129    350
 142     2.3       564  946.9  24.0 63.1  16.6 219   1.5 299.4 23.187440 120.376546 12.54     131    350
 143     1.9       566  946.6  24.0 62.8  16.5 221   1.5 299.4 23.187450 120.376557 12.48     132    351
 144     2.1       568  946.3  24.0 62.6  16.5 222   1.6 299.4 23.187460 120.376568 12.45     132    352
 145     3.8       572  946.0  24.0 62.8  16.5 224   1.6 299.4 23.187466 120.376580 12.48     133    352
 146     2.3       575  945.8  24.0 63.0  16.5 225   1.6 299.4 23.187471 120.376591 12.50     133    353
 147     2.3       577  945.5  23.9 62.9  16.5 227   1.7 299.3 23.187476 120.376601 12.47     134    353
 148     2.9       580  945.2  23.9 62.7  16.4 228   1.7 299.3 23.187482 120.376609 12.42     134    353
 149     2.2       582  944.9  23.9 62.4  16.3 230   1.7 299.3 23.187490 120.376616 12.36     135    354
 150     2.5       585  944.6  23.9 62.2  16.3 231   1.8 299.3 23.187499 120.376623 12.32     136    354
 151     2.9       587  944.4  23.9 62.1  16.2 233   1.8 299.3 23.187510 120.376634 12.30     137    355
 152     3.3       591  944.1  23.9 62.2  16.2 234   1.9 299.3 23.187524 120.376648 12.30     139    355
 153     2.3       593  943.8  23.9 62.2  16.2 235   1.9 299.2 23.187539 120.376665 12.30     140    356
 154     2.8       596  943.5  23.8 62.2  16.2 237   1.9 299.2 23.187553 120.376683 12.28     142    357
 155     2.8       599  943.3  23.8 62.0  16.1 238   2.0 299.2 23.187564 120.376701 12.24     143    358
 156     1.0       600  943.0  23.8 61.9  16.1 239   2.0 299.2 23.187572 120.376720 12.20     144    358
 157     2.0       602  942.7  23.8 61.8  16.0 240   2.0 299.1 23.187580 120.376737 12.17     144    359
 158     3.6       605  942.5  23.8 61.8  16.0 241   2.1 299.1 23.187588 120.376754 12.17     145    360
 159     2.3       608  942.2  23.7 62.0  16.1 242   2.1 299.1 23.187596 120.376770 12.20     146     19
 160     2.1       610  941.9  23.7 62.3  16.1 243   2.2 299.1 23.187605 120.376785 12.22     147      1
 161     2.0       612  941.7  23.7 62.5  16.1 244   2.2 299.0 23.187615 120.376801 12.26     148      2
 162     3.2       615  941.4  23.6 62.8  16.2 245   2.2 299.0 23.187627 120.376818 12.29     150      2
 163     3.4       618  941.1  23.6 62.9  16.2 246   2.3 299.0 23.187640 120.376838 12.29     151      3
 164     2.3       621  940.8  23.6 62.8  16.1 246   2.3 299.0 23.187653 120.376860 12.25     153      4
 165     2.4       623  940.6  23.6 62.6  16.1 247   2.3 298.9 23.187663 120.376885 12.21     154      5
 166     2.5       626  940.3  23.6 62.5  16.0 248   2.4 298.9 23.187673 120.376911 12.19     155      6
 167     2.2       628  940.0  23.5 62.4  16.0 249   2.4 298.9 23.187681 120.376940 12.14     157      7
 168     3.0       631  939.8  23.5 62.2  15.9 249   2.4 298.9 23.187689 120.376969 12.11     158      8
 169     1.7       632  939.5  23.5 62.2  15.9 250   2.4 298.8 23.187694 120.376998 12.10     159      9
 170     2.1       635  939.3  23.5 62.3  15.9 251   2.5 298.8 23.187698 120.377025 12.10     160     10
 171     2.7       637  939.0  23.5 62.3  15.9 251   2.5 298.8 23.187702 120.377052 12.09     161     11
 172     3.0       640  938.7  23.5 62.2  15.8 252   2.5 298.8 23.187704 120.377076 12.06     161     12
 173     2.0       642  938.5  23.4 62.0  15.8 252   2.5 298.8 23.187707 120.377099 12.02     162     12
 174     2.0       644  938.2  23.4 61.8  15.7 253   2.5 298.8 23.187712 120.377122 11.99     163     13
 175     3.1       647  938.0  23.5 61.6  15.7 253   2.5 298.8 23.187718 120.377144 11.95     165     14
 176     1.9       649  937.7  23.4 61.3  15.6 254   2.5 298.8 23.187725 120.377167 11.90     166     15
 177     2.7       652  937.4  23.4 61.0  15.5 254   2.5 298.7 23.187732 120.377191 11.85     167     15
 178     2.4       654  937.2  23.5 60.8  15.5 255   2.6 298.7 23.187739 120.377215 11.80     169     16
 179     2.9       657  936.9  23.4 60.7  15.4 255   2.6 298.7 23.187746 120.377240 11.79     170     17
 180     1.7       659  936.6  23.4 60.6  15.4 256   2.6 298.7 23.187754 120.377264 11.76     172     18
 181     2.4       661  936.4  23.4 60.3  15.3 256   2.6 298.7 23.187761 120.377287 11.70     173     18
 182     3.6       665  936.1  23.4 59.9  15.2 256   2.5 298.7 23.187768 120.377310 11.61     175     19
 183     2.3       667  935.9  23.4 59.3  15.1 257   2.5 298.6 23.187775 120.377333 11.51     176     20
 184     1.9       669  935.6  23.4 58.8  14.9 257   2.5 298.7 23.187782 120.377358 11.42     178     20
 185     2.5       672  935.4  23.4 58.6  14.9 258   2.5 298.7 23.187789 120.377382 11.39     179     21
 186     1.6       673  935.1  23.4 58.6  14.9 258   2.5 298.7 23.187795 120.377407 11.40     181     22
 187     2.3       676  934.9  23.4 58.6  14.9 259   2.5 298.6 23.187801 120.377431 11.39     182     22
 188     2.7       678  934.6  23.4 58.6  14.9 259   2.5 298.6 23.187806 120.377456 11.38     184     23
 189     2.2       680  934.4  23.4 58.6  14.9 259   2.5 298.6 23.187810 120.377478 11.37     185     23
 190     2.2       683  934.1  23.4 58.7  14.9 260   2.5 298.6 23.187821 120.377498 11.37     187     24
 191     2.0       685  933.9  23.4 58.8  14.9 260   2.5 298.6 23.187837 120.377520 11.39     190     24
 192     2.9       687  933.6  23.3 58.8  14.8 260   2.5 298.5 23.187851 120.377546 11.37     192     25
 193     2.7       690  933.4  23.3 58.6  14.8 261   2.5 298.5 23.187851 120.377578 11.33     194     26
 194     2.4       693  933.1  23.3 58.5  14.8 261   2.5 298.5 23.187841 120.377611 11.31     194     27
 195     2.5       695  932.9  23.3 58.6  14.7 261   2.5 298.5 23.187829 120.377642 11.31     194     28
 196     2.3       697  932.6  23.3 58.6  14.7 261   2.5 298.5 23.187825 120.377666 11.31     195     28
 197     1.4       699  932.4  23.2 58.5  14.7 262   2.5 298.4 23.187829 120.377687 11.28     197     29
 198     2.7       701  932.1  23.2 58.3  14.6 262   2.5 298.4 23.187835 120.377712 11.23     198     30
 199     2.9       704  931.9  23.2 58.1  14.6 262   2.5 298.4 23.187839 120.377739 11.18     200     30
 200     1.7       706  931.6  23.2 57.9  14.5 263   2.5 298.4 23.187838 120.377760 11.14     201     31
 201     2.6       709  931.4  23.2 57.7  14.5 263   2.5 298.4 23.187830 120.377773 11.11     201     31
 202     2.5       711  931.1  23.2 57.7  14.4 263   2.5 298.4 23.187819 120.377783 11.10     201     32
 203     2.3       713  930.9  23.2 57.7  14.4 263   2.5 298.4 23.187813 120.377796 11.10     201     32
 204     2.5       716  930.6  23.2 57.9  14.5 264   2.5 298.3 23.187815 120.377819 11.13     202     33
 205     2.4       718  930.4  23.1 58.0  14.5 264   2.5 298.3 23.187825 120.377850 11.13     205     33
 206     2.7       721  930.1  23.1 57.8  14.4 264   2.5 298.3 23.187838 120.377884 11.09     208     34
 207     2.2       723  929.8  23.1 57.5  14.3 264   2.5 298.3 23.187852 120.377918 11.02     211     34
 208     1.4       725  929.6  23.1 56.8  14.1 265   2.5 298.3 23.187864 120.377947 10.89     214     35
 209     3.1       728  929.3  23.2 55.6  13.8 265   2.5 298.2 23.187871 120.377969 10.69     216     35
 210     2.4       730  929.1  23.2 54.6  13.6 265   2.5 298.2 23.187872 120.377993 10.50     217     36
 211     3.0       733  928.8  23.2 53.6  13.3 266   2.5 298.2 23.187872 120.378019 10.34     219     36
 212     2.1       735  928.5  23.2 52.6  13.1 266   2.5 298.2 23.187875 120.378048 10.16     221     37
 213     3.2       738  928.3  23.3 51.5  12.7 266   2.6 298.2 23.187881 120.378076  9.95     223     37
 214     2.9       741  928.0  23.3 50.4  12.4 267   2.6 298.2 23.187878 120.378098  9.74     224     38
 215     1.6       743  927.8  23.3 49.1  12.1 267   2.6 298.2 23.187871 120.378121  9.51     225     38
 216     1.9       745  927.5  23.4 48.0  11.8 267   2.6 298.2 23.187866 120.378147  9.33     226     39
 217     1.4       746  927.3  23.4 47.7  11.7 268   2.6 298.2 23.187865 120.378176  9.29     228     40
 218     3.8       750  927.0  23.4 48.1  11.8 268   2.6 298.2 23.187871 120.378204  9.37     231     40
 219     2.1       752  926.8  23.4 48.5  12.0 269   2.6 298.2 23.187885 120.378233  9.46     234     40
 220     2.4       755  926.5  23.4 48.9  12.1 269   2.7 298.3 23.187904 120.378260  9.53     237     40
 221     2.5       757  926.2  23.4 48.9  12.1 270   2.7 298.3 23.187917 120.378283  9.54     240     41
 222     1.9       759  926.0  23.4 48.6  12.0 271   2.7 298.2 23.187920 120.378306  9.48     241     41
 223     3.4       762  925.7  23.4 48.1  11.8 271   2.7 298.2 23.187917 120.378339  9.38     243     42
 224     1.3       764  925.5  23.4 47.6  11.7 272   2.7 298.2 23.187912 120.378381  9.29     246     43
 225     3.3       767  925.2  23.4 47.1  11.5 272   2.8 298.2 23.187906 120.378422  9.20     248     43
 226     1.9       769  925.0  23.4 46.2  11.2 272   2.8 298.2 23.187899 120.378456  9.02     250     44
 227     2.7       771  924.7  23.4 44.8  10.8 273   2.8 298.2 23.187892 120.378482  8.76     251     45
 228     2.2       774  924.5  23.5 43.7  10.5 274   2.8 298.2 23.187886 120.378502  8.58     252     45
 229     2.3       776  924.2  23.5 43.2  10.3 274   2.8 298.2 23.187880 120.378517  8.48     253     45
 230     2.2       778  924.0  23.5 42.9  10.2 275   2.9 298.2 23.187875 120.378530  8.42     254     46
 231     2.4       781  923.7  23.5 42.6  10.1 275   2.9 298.2 23.187871 120.378542  8.36     254     46
 232     2.1       783  923.5  23.5 42.2  10.0 276   2.9 298.1 23.187868 120.378554  8.30     255     46
 233     2.0       785  923.2  23.5 42.0   9.9 276   2.9 298.1 23.187866 120.378569  8.26     256     46
 234     3.2       788  923.0  23.5 42.1   9.9 277   3.0 298.1 23.187866 120.378588  8.27     257     47
 235     2.5       790  922.7  23.5 42.3  10.0 277   3.0 298.1 23.187868 120.378613  8.31     259     47
 236     1.7       792  922.5  23.5 42.5  10.1 277   3.0 298.1 23.187872 120.378646  8.36     262     48
 237     2.7       795  922.2  23.5 43.0  10.2 278   3.0 298.2 23.187877 120.378683  8.46     265     48
 238     2.9       798  921.9  23.5 43.7  10.5 278   3.1 298.2 23.187881 120.378721  8.59     268     49
 239     2.8       801  921.7  23.5 44.0  10.6 279   3.1 298.2 23.187883 120.378759  8.66     271     49
 240     1.8       802  921.4  23.5 43.9  10.5 279   3.1 298.2 23.187881 120.378797  8.63     274     50
 241     2.6       805  921.2  23.5 43.5  10.4 280   3.2 298.2 23.187878 120.378840  8.56     277     50
 242     2.0       807  920.9  23.5 42.9  10.2 281   3.2 298.1 23.187871 120.378879  8.45     280     51
 243     3.0       810  920.6  23.5 42.3  10.0 281   3.2 298.1 23.187861 120.378909  8.32     282     51
 244     2.4       812  920.4  23.5 42.1   9.9 282   3.2 298.1 23.187851 120.378934  8.29     283     52
 245     1.8       814  920.1  23.5 42.5  10.0 282   3.3 298.1 23.187845 120.378958  8.36     285     52
 246     3.2       817  919.9  23.4 42.8  10.1 283   3.3 298.1 23.187842 120.378983  8.41     286     53
 247     1.9       819  919.6  23.4 42.7  10.1 283   3.3 298.1 23.187839 120.379014  8.38     289     53
 248     2.4       822  919.4  23.4 42.1   9.9 283   3.3 298.1 23.187833 120.379053  8.27     291     54
 249     2.9       825  919.1  23.4 41.3   9.6 284   3.4 298.0 23.187825 120.379099  8.12     295     54
 250     2.6       827  918.8  23.4 40.3   9.2 284   3.4 298.0 23.187816 120.379143  7.92     298     55
 251     2.3       829  918.6  23.4 39.6   9.0 284   3.4 298.0 23.187809 120.379181  7.79     301     56
 252     2.3       832  918.3  23.4 39.5   8.9 285   3.4 298.0 23.187803 120.379205  7.76     302     56
 253     2.7       834  918.1  23.4 39.3   8.9 285   3.4 298.0 23.187794 120.379221  7.74     303     56
 254     2.4       837  917.8  23.4 38.9   8.7 286   3.5 298.0 23.187785 120.379235  7.65     304     57
 255     2.4       839  917.6  23.4 38.1   8.4 286   3.5 298.0 23.187780 120.379253  7.50     305     57
 256     2.5       842  917.3  23.5 37.1   8.1 286   3.5 298.0 23.187779 120.379280  7.33     307     57
 257     2.5       844  917.1  23.5 36.5   7.8 287   3.5 298.0 23.187780 120.379317  7.22     310     58
 258     1.8       846  916.8  23.5 36.2   7.8 287   3.6 298.0 23.187782 120.379360  7.18     314     58
 259     1.8       848  916.6  23.5 36.2   7.7 288   3.6 298.0 23.187781 120.379407  7.17     318     58
